Call Number,Unit ID,Incident Number,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
160082797,E41,16003329,01/08/2016,01/08/2016,01/08/2016 05:15:43 PM,01/08/2016 05:17:02 PM,01/08/2016 05:17:14 PM,01/08/2016 05:18:00 PM,01/08/2016 05:21:43 PM,NA,NA,Code 2 Transport,01/08/2016 05:39:37 PM,1000 Block of SUTTER ST,San Francisco,94109,B04,03,1557,2,2,2,false,Non Life-threatening,1,ENGINE,1,4,3,Nob Hill,"(37.7881263034393, -122.417657214041)",160082797-E41
160083871,T02,16003443,01/08/2016,01/08/2016,01/08/2016 10:19:01 PM,01/08/2016 10:20:55 PM,01/08/2016 10:22:53 PM,NA,NA,NA,NA,Fire,01/08/2016 10:26:13 PM,100 Block of EDDY ST,San Francisco,94102,B03,01,1453,3,3,3,false,Alarm,1,TRUCK,4,3,6,Tenderloin,"(37.7841909047888, -122.410119483452)",160083871-T02
160083871,E41,16003443,01/08/2016,01/08/2016,01/08/2016 10:19:01 PM,01/08/2016 10:20:55 PM,01/08/2016 10:22:53 PM,01/08/2016 10:23:09 PM,01/08/2016 10:26:08 PM,NA,NA,Fire,01/08/2016 10:28:30 PM,100 Block of EDDY ST,San Francisco,94102,B03,01,1453,3,3,3,false,Alarm,1,ENGINE,2,3,6,Tenderloin,"(37.7841909047888, -122.410119483452)",160083871-E41
160083871,B02,16003443,01/08/2016,01/08/2016,01/08/2016 10:19:01 PM,01/08/2016 10:20:55 PM,01/08/2016 10:22:53 PM,01/08/2016 10:23:48 PM,01/08/2016 10:29:54 PM,NA,NA,Fire,01/08/2016 10:32:43 PM,100 Block of EDDY ST,San Francisco,94102,B03,01,1453,3,3,3,false,Alarm,1,CHIEF,3,3,6,Tenderloin,"(37.7841909047888, -122.410119483452)",160083871-B02
160083870,T08,16003442,01/08/2016,01/08/2016,01/08/2016 10:20:52 PM,01/08/2016 10:20:52 PM,01/08/2016 10:21:02 PM,01/08/2016 10:23:06 PM,NA,NA,NA,Fire,01/08/2016 10:25:09 PM,200 Block of 15TH ST,San Francisco,94103,B02,29,2858,3,3,3,false,Alarm,1,TRUCK,2,2,10,Mission Bay,"(37.7672900207027, -122.403278079544)",160083870-T08
160083870,E29,16003442,01/08/2016,01/08/2016,01/08/2016 10:20:52 PM,01/08/2016 10:20:52 PM,01/08/2016 10:21:02 PM,01/08/2016 10:22:28 PM,01/08/2016 10:23:22 PM,NA,NA,Fire,01/08/2016 10:25:18 PM,200 Block of 15TH ST,San Francisco,94103,B02,29,2858,3,3,3,true,Alarm,1,ENGINE,1,2,10,Mission Bay,"(37.7672900207027, -122.403278079544)",160083870-E29
160083844,AM14,16003441,01/08/2016,01/08/2016,01/08/2016 10:16:23 PM,01/08/2016 10:16:23 PM,01/08/2016 10:16:45 PM,01/08/2016 10:19:02 PM,01/08/2016 10:26:16 PM,01/08/2016 10:38:50 PM,01/08/2016 11:08:55 PM,Code 2 Transport,01/08/2016 11:48:56 PM,VALENCIA ST/MARKET ST,San Francisco,94103,B02,36,5115,2,2,2,false,Non Life-threatening,1,PRIVATE,1,2,6,Mission,"(37.7725028174103, -122.422619692886)",160083844-AM14
160083829,52,16003440,01/08/2016,01/08/2016,01/08/2016 10:09:49 PM,01/08/2016 10:12:40 PM,01/08/2016 10:12:59 PM,01/08/2016 10:13:10 PM,01/08/2016 10:27:18 PM,01/08/2016 10:40:22 PM,01/08/2016 10:42:07 PM,Code 2 Transport,01/08/2016 11:30:27 PM,1200 Block of 3RD AVE,San Francisco,94122,B05,12,7324,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,5,5,Inner Sunset,"(37.7647847701511, -122.459989357925)",160083829-52
160083814,T03,16003439,01/08/2016,01/08/2016,01/08/2016 10:06:13 PM,01/08/2016 10:07:47 PM,01/08/2016 10:07:54 PM,01/08/2016 10:09:07 PM,NA,NA,NA,Fire,01/08/2016 10:23:58 PM,100 Block of TAYLOR ST,San Francisco,94102,B03,01,1453,3,3,3,false,Alarm,1,TRUCK,9,3,6,Tenderloin,"(37.7836689847285, -122.410926562132)",160083814-T03
160083814,T01,16003439,01/08/2016,01/08/2016,01/08/2016 10:06:13 PM,01/08/2016 10:07:47 PM,01/08/2016 10:07:54 PM,01/08/2016 10:09:50 PM,01/08/2016 10:11:06 PM,NA,NA,Fire,01/08/2016 10:23:23 PM,100 Block of TAYLOR ST,San Francisco,94102,B03,01,1453,3,3,3,false,Alarm,1,TRUCK,4,3,6,Tenderloin,"(37.7836689847285, -122.410926562132)",160083814-T01
160083814,RS1,16003439,01/08/2016,01/08/2016,01/08/2016 10:06:13 PM,01/08/2016 10:07:47 PM,01/08/2016 10:07:54 PM,01/08/2016 10:09:11 PM,01/08/2016 10:10:50 PM,NA,NA,Fire,01/08/2016 10:23:20 PM,100 Block of TAYLOR ST,San Francisco,94102,B03,01,1453,3,3,3,false,Alarm,1,RESCUE SQUAD,3,3,6,Tenderloin,"(37.7836689847285, -122.410926562132)",160083814-RS1
160083814,E41,16003439,01/08/2016,01/08/2016,01/08/2016 10:06:13 PM,01/08/2016 10:07:47 PM,01/08/2016 10:07:54 PM,01/08/2016 10:08:41 PM,01/08/2016 10:12:02 PM,NA,NA,Fire,01/08/2016 10:18:51 PM,100 Block of TAYLOR ST,San Francisco,94102,B03,01,1453,3,3,3,false,Alarm,1,ENGINE,7,3,6,Tenderloin,"(37.7836689847285, -122.410926562132)",160083814-E41
160083814,E03,16003439,01/08/2016,01/08/2016,01/08/2016 10:06:13 PM,01/08/2016 10:07:47 PM,01/08/2016 10:07:54 PM,01/08/2016 10:08:41 PM,01/08/2016 10:10:45 PM,NA,NA,Fire,01/08/2016 10:22:59 PM,100 Block of TAYLOR ST,San Francisco,94102,B03,01,1453,3,3,3,true,Alarm,1,ENGINE,2,3,6,Tenderloin,"(37.7836689847285, -122.410926562132)",160083814-E03
160083814,E01,16003439,01/08/2016,01/08/2016,01/08/2016 10:06:13 PM,01/08/2016 10:07:47 PM,01/08/2016 10:07:54 PM,01/08/2016 10:09:05 PM,01/08/2016 10:10:36 PM,NA,NA,Fire,01/08/2016 10:18:00 PM,100 Block of TAYLOR ST,San Francisco,94102,B03,01,1453,3,3,3,true,Alarm,1,ENGINE,1,3,6,Tenderloin,"(37.7836689847285, -122.410926562132)",160083814-E01
160083814,D2,16003439,01/08/2016,01/08/2016,01/08/2016 10:06:13 PM,01/08/2016 10:07:47 PM,01/08/2016 10:07:54 PM,01/08/2016 10:08:58 PM,01/08/2016 10:11:25 PM,NA,NA,Fire,01/08/2016 10:22:41 PM,100 Block of TAYLOR ST,San Francisco,94102,B03,01,1453,3,3,3,false,Alarm,1,CHIEF,5,3,6,Tenderloin,"(37.7836689847285, -122.410926562132)",160083814-D2
160083814,B02,16003439,01/08/2016,01/08/2016,01/08/2016 10:06:13 PM,01/08/2016 10:07:47 PM,01/08/2016 10:07:54 PM,01/08/2016 10:09:04 PM,01/08/2016 10:11:25 PM,NA,NA,Fire,01/08/2016 10:22:00 PM,100 Block of TAYLOR ST,San Francisco,94102,B03,01,1453,3,3,3,false,Alarm,1,CHIEF,6,3,6,Tenderloin,"(37.7836689847285, -122.410926562132)",160083814-B02
160083814,B01,16003439,01/08/2016,01/08/2016,01/08/2016 10:06:13 PM,01/08/2016 10:07:47 PM,01/08/2016 10:07:54 PM,01/08/2016 10:09:46 PM,01/08/2016 10:12:13 PM,NA,NA,Fire,01/08/2016 10:17:59 PM,100 Block of TAYLOR ST,San Francisco,94102,B03,01,1453,3,3,3,false,Alarm,1,CHIEF,8,3,6,Tenderloin,"(37.7836689847285, -122.410926562132)",160083814-B01
160083814,57,16003439,01/08/2016,01/08/2016,01/08/2016 10:06:13 PM,01/08/2016 10:07:47 PM,01/08/2016 10:07:54 PM,01/08/2016 10:08:35 PM,NA,NA,NA,Fire,01/08/2016 10:21:46 PM,100 Block of TAYLOR ST,San Francisco,94102,B03,01,1453,3,3,3,true,Alarm,1,MEDIC,10,3,6,Tenderloin,"(37.7836689847285, -122.410926562132)",160083814-57
160083810,86,16003438,01/08/2016,01/08/2016,01/08/2016 10:06:07 PM,01/08/2016 10:06:39 PM,01/08/2016 10:07:09 PM,01/08/2016 10:07:21 PM,NA,NA,NA,Cancelled,01/08/2016 10:12:14 PM,100 Block of COLLEGE AV,San Francisco,94112,B06,32,8134,2,2,2,true,Non Life-threatening,1,MEDIC,1,6,8,Bernal Heights,"(37.7353484509256, -122.426495414062)",160083810-86
160083810,67,16003438,01/08/2016,01/08/2016,01/08/2016 10:06:07 PM,01/08/2016 10:06:39 PM,01/08/2016 10:12:14 PM,01/08/2016 10:12:14 PM,NA,NA,NA,Cancelled,01/08/2016 10:30:47 PM,100 Block of COLLEGE AV,San Francisco,94112,B06,32,8134,2,2,2,true,Non Life-threatening,1,MEDIC,2,6,8,Bernal Heights,"(37.7353484509256, -122.426495414062)",160083810-67
160083807,E32,16003437,01/08/2016,01/08/2016,01/08/2016 10:04:52 PM,01/08/2016 10:05:45 PM,01/08/2016 10:06:31 PM,01/08/2016 10:08:31 PM,01/08/2016 10:09:33 PM,NA,NA,Patient Declined Transport,01/08/2016 10:21:49 PM,300 Block of CRESCENT AVE,San Francisco,94110,B06,32,5751,2,2,2,false,Non Life-threatening,1,ENGINE,1,6,9,Bernal Heights,"(37.7348817011774, -122.417793380093)",160083807-E32
160083807,56,16003437,01/08/2016,01/08/2016,01/08/2016 10:04:52 PM,01/08/2016 10:05:45 PM,01/08/2016 10:06:31 PM,01/08/2016 10:06:54 PM,01/08/2016 10:19:37 PM,NA,NA,Patient Declined Transport,01/08/2016 10:57:33 PM,300 Block of CRESCENT AVE,San Francisco,94110,B06,32,5751,2,2,2,true,Non Life-threatening,1,MEDIC,2,6,9,Bernal Heights,"(37.7348817011774, -122.417793380093)",160083807-56
160083805,E21,16003436,01/08/2016,01/08/2016,01/08/2016 10:02:31 PM,01/08/2016 10:05:32 PM,01/08/2016 10:05:40 PM,01/08/2016 10:06:51 PM,01/08/2016 10:09:30 PM,NA,NA,Fire,01/08/2016 10:19:21 PM,ELLIS ST/SAINT JOSEPHS AV,San Francisco,94115,B05,21,4256,3,3,3,false,Alarm,1,ENGINE,1,5,2,Western Addition,"(37.781235467001, -122.441339499983)",160083805-E21
160083803,AM20,16003435,01/08/2016,01/08/2016,01/08/2016 10:02:34 PM,01/08/2016 10:04:04 PM,01/08/2016 10:04:16 PM,01/08/2016 10:04:44 PM,01/08/2016 10:10:28 PM,01/08/2016 10:29:31 PM,01/08/2016 10:43:01 PM,Code 2 Transport,01/08/2016 11:19:43 PM,0 Block of 6TH ST,San Francisco,94103,B02,01,2248,2,2,2,false,Non Life-threatening,1,PRIVATE,1,3,6,South of Market,"(37.7815374331217, -122.409518341416)",160083803-AM20
160083768,E38,16003434,01/08/2016,01/08/2016,01/08/2016 09:48:20 PM,01/08/2016 09:51:37 PM,01/08/2016 09:51:56 PM,01/08/2016 09:53:35 PM,01/08/2016 09:56:26 PM,NA,NA,No Merit,01/08/2016 10:06:20 PM,2500 Block of PINE ST,San Francisco,94115,B04,38,3651,2,2,2,false,Non Life-threatening,1,ENGINE,1,4,5,Pacific Heights,"(37.7873744593954, -122.437747647167)",160083768-E38
160083768,AM22,16003434,01/08/2016,01/08/2016,01/08/2016 09:48:20 PM,01/08/2016 09:51:37 PM,01/08/2016 09:51:56 PM,01/08/2016 09:52:31 PM,01/08/2016 10:00:55 PM,NA,NA,No Merit,01/08/2016 10:14:48 PM,2500 Block of PINE ST,San Francisco,94115,B04,38,3651,2,2,2,false,Non Life-threatening,1,PRIVATE,2,4,5,Pacific Heights,"(37.7873744593954, -122.437747647167)",160083768-AM22
160083747,E17,16003433,01/08/2016,01/08/2016,01/08/2016 09:42:41 PM,01/08/2016 09:44:20 PM,01/08/2016 09:44:42 PM,01/08/2016 09:46:10 PM,NA,NA,NA,Code 2 Transport,01/08/2016 10:01:26 PM,1600 Block of OAKDALE AVE,San Francisco,94124,B10,17,6471,2,2,2,true,Potentially Life-Threatening,1,ENGINE,2,10,10,Bayview Hunters Point,"(37.7352738344938, -122.391413470729)",160083747-E17
160083747,65,16003433,01/08/2016,01/08/2016,01/08/2016 09:42:41 PM,01/08/2016 09:44:20 PM,01/08/2016 09:44:42 PM,01/08/2016 09:45:23 PM,01/08/2016 09:57:23 PM,01/08/2016 10:01:48 PM,01/08/2016 10:17:43 PM,Code 2 Transport,01/08/2016 10:41:55 PM,1600 Block of OAKDALE AVE,San Francisco,94124,B10,17,6471,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7352738344938, -122.391413470729)",160083747-65
160083744,T13,16003432,01/08/2016,01/08/2016,01/08/2016 09:43:35 PM,01/08/2016 09:43:35 PM,01/08/2016 09:43:45 PM,01/08/2016 09:44:48 PM,NA,NA,NA,Fire,01/08/2016 09:46:05 PM,SANSOME ST/PINE ST,San Francisco,94104,B01,13,1165,3,3,3,false,Alarm,1,TRUCK,2,1,3,Financial District/South Beach,"(37.7921084008601, -122.400933083929)",160083744-T13
160083744,E13,16003432,01/08/2016,01/08/2016,01/08/2016 09:43:35 PM,01/08/2016 09:43:35 PM,01/08/2016 09:43:45 PM,01/08/2016 09:44:23 PM,01/08/2016 09:45:53 PM,NA,NA,Fire,01/08/2016 09:46:03 PM,SANSOME ST/PINE ST,San Francisco,94104,B01,13,1165,3,3,3,true,Alarm,1,ENGINE,1,1,3,Financial District/South Beach,"(37.7921084008601, -122.400933083929)",160083744-E13
160083731,E08,16003431,01/08/2016,01/08/2016,01/08/2016 09:38:29 PM,01/08/2016 09:40:22 PM,01/08/2016 09:40:49 PM,01/08/2016 09:42:57 PM,01/08/2016 09:44:11 PM,NA,NA,Unable to Locate,01/08/2016 09:48:19 PM,500 Block of 5TH ST,San Francisco,94107,B03,08,2242,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,3,6,South of Market,"(37.7776242389287, -122.39998111124)",160083731-E08
160083731,AM16,16003431,01/08/2016,01/08/2016,01/08/2016 09:38:29 PM,01/08/2016 09:40:22 PM,01/08/2016 09:40:49 PM,01/08/2016 09:41:40 PM,01/08/2016 09:44:50 PM,NA,NA,Unable to Locate,01/08/2016 09:48:12 PM,500 Block of 5TH ST,San Francisco,94107,B03,08,2242,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,3,6,South of Market,"(37.7776242389287, -122.39998111124)",160083731-AM16
160083728,KM07,16003430,01/08/2016,01/08/2016,01/08/2016 09:39:09 PM,01/08/2016 09:39:09 PM,01/08/2016 09:39:35 PM,01/08/2016 09:40:03 PM,01/08/2016 09:48:05 PM,NA,NA,Patient Declined Transport,01/08/2016 10:11:55 PM,1000 Block of PIERCE ST,San Francisco,94115,B05,05,3643,2,2,2,false,Non Life-threatening,1,PRIVATE,1,5,5,Western Addition,"(37.7798647928492, -122.435312601584)",160083728-KM07
160083723,T06,16003429,01/08/2016,01/08/2016,01/08/2016 09:36:00 PM,01/08/2016 09:37:31 PM,01/08/2016 09:37:40 PM,01/08/2016 09:39:23 PM,01/08/2016 09:42:42 PM,NA,NA,Fire,01/08/2016 09:45:46 PM,4500 Block of 18TH ST,San Francisco,94114,B05,06,5415,3,3,3,false,Alarm,1,TRUCK,1,5,8,Castro/Upper Market,"(37.7606605882654, -122.439679238761)",160083723-T06
160083723,E06,16003429,01/08/2016,01/08/2016,01/08/2016 09:36:00 PM,01/08/2016 09:37:31 PM,01/08/2016 09:37:40 PM,01/08/2016 09:40:00 PM,01/08/2016 09:43:00 PM,NA,NA,Fire,01/08/2016 09:45:46 PM,4500 Block of 18TH ST,San Francisco,94114,B05,06,5415,3,3,3,true,Alarm,1,ENGINE,2,5,8,Castro/Upper Market,"(37.7606605882654, -122.439679238761)",160083723-E06
160083723,B06,16003429,01/08/2016,01/08/2016,01/08/2016 09:36:00 PM,01/08/2016 09:37:31 PM,01/08/2016 09:37:40 PM,01/08/2016 09:38:54 PM,NA,NA,NA,Fire,01/08/2016 09:45:46 PM,4500 Block of 18TH ST,San Francisco,94114,B05,06,5415,3,3,3,false,Alarm,1,CHIEF,3,5,8,Castro/Upper Market,"(37.7606605882654, -122.439679238761)",160083723-B06
160083715,T19,16003428,01/08/2016,01/08/2016,01/08/2016 09:33:47 PM,01/08/2016 09:34:53 PM,01/08/2016 09:34:58 PM,01/08/2016 09:37:44 PM,NA,NA,NA,Fire,01/08/2016 10:41:32 PM,1500 Block of SLOAT BLVD,San Francisco,94132,B08,19,7552,3,3,3,false,Alarm,1,TRUCK,3,8,7,Sunset/Parkside,"(37.7339504451524, -122.489699172676)",160083715-T19
160083715,E19,16003428,01/08/2016,01/08/2016,01/08/2016 09:33:47 PM,01/08/2016 09:34:53 PM,01/08/2016 09:34:58 PM,01/08/2016 09:36:15 PM,01/08/2016 09:39:11 PM,NA,NA,Fire,01/08/2016 10:37:28 PM,1500 Block of SLOAT BLVD,San Francisco,94132,B08,19,7552,3,3,3,true,Alarm,1,ENGINE,1,8,7,Sunset/Parkside,"(37.7339504451524, -122.489699172676)",160083715-E19
160083715,B08,16003428,01/08/2016,01/08/2016,01/08/2016 09:33:47 PM,01/08/2016 09:34:53 PM,01/08/2016 09:34:58 PM,01/08/2016 09:36:17 PM,01/08/2016 09:39:35 PM,NA,NA,Fire,01/08/2016 10:30:42 PM,1500 Block of SLOAT BLVD,San Francisco,94132,B08,19,7552,3,3,3,false,Alarm,1,CHIEF,2,8,7,Sunset/Parkside,"(37.7339504451524, -122.489699172676)",160083715-B08
160083711,T07,16003427,01/08/2016,01/08/2016,01/08/2016 09:33:42 PM,01/08/2016 09:33:42 PM,01/08/2016 09:33:52 PM,01/08/2016 09:35:22 PM,NA,NA,NA,Fire,01/08/2016 09:38:05 PM,TREAT AV/ALAMEDA ST,San Francisco,94103,B02,29,5221,3,3,3,false,Alarm,1,TRUCK,2,2,9,Mission,"(37.7680736053747, -122.412424183842)",160083711-T07
160083711,E29,16003427,01/08/2016,01/08/2016,01/08/2016 09:33:42 PM,01/08/2016 09:33:42 PM,01/08/2016 09:33:52 PM,01/08/2016 09:35:06 PM,01/08/2016 09:36:38 PM,NA,NA,Fire,01/08/2016 09:38:05 PM,TREAT AV/ALAMEDA ST,San Francisco,94103,B02,29,5221,3,3,3,true,Alarm,1,ENGINE,1,2,9,Mission,"(37.7680736053747, -122.412424183842)",160083711-E29
160083707,E25,16003426,01/08/2016,01/08/2016,01/08/2016 09:29:59 PM,01/08/2016 09:32:16 PM,01/08/2016 09:32:42 PM,01/08/2016 09:34:11 PM,01/08/2016 09:38:19 PM,NA,NA,Against Medical Advice,01/08/2016 09:56:15 PM,100 Block of JENNINGS ST,San Francisco,94124,B10,25,6564,2,2,2,false,Potentially Life-Threatening,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7398423455417, -122.37707722054)",160083707-E25
160083707,71,16003426,01/08/2016,01/08/2016,01/08/2016 09:29:59 PM,01/08/2016 09:32:16 PM,01/08/2016 09:32:42 PM,01/08/2016 09:32:50 PM,01/08/2016 09:49:46 PM,NA,NA,Against Medical Advice,01/08/2016 10:28:53 PM,100 Block of JENNINGS ST,San Francisco,94124,B10,25,6564,2,2,2,true,Potentially Life-Threatening,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.7398423455417, -122.37707722054)",160083707-71
160083701,E43,16003425,01/08/2016,01/08/2016,01/08/2016 09:29:47 PM,01/08/2016 09:31:08 PM,01/08/2016 09:31:15 PM,01/08/2016 09:32:28 PM,01/08/2016 09:34:43 PM,NA,NA,Code 2 Transport,01/08/2016 09:56:03 PM,1800 Block of GENEVA AVE,San Francisco,94134,B09,43,6245,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,9,10,Visitacion Valley,"(37.708976808003, -122.422856288288)",160083701-E43
160083701,58,16003425,01/08/2016,01/08/2016,01/08/2016 09:29:47 PM,01/08/2016 09:31:08 PM,01/08/2016 09:31:15 PM,01/08/2016 09:31:34 PM,01/08/2016 09:38:12 PM,01/08/2016 10:09:16 PM,01/08/2016 10:28:38 PM,Code 2 Transport,01/08/2016 11:10:44 PM,1800 Block of GENEVA AVE,San Francisco,94134,B09,43,6245,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,9,10,Visitacion Valley,"(37.708976808003, -122.422856288288)",160083701-58
160083700,76,16003424,01/08/2016,01/08/2016,01/08/2016 09:30:35 PM,01/08/2016 09:30:35 PM,01/08/2016 09:31:39 PM,01/08/2016 09:31:48 PM,01/08/2016 09:49:45 PM,01/08/2016 09:52:02 PM,01/08/2016 10:18:03 PM,Code 2 Transport,01/08/2016 11:03:52 PM,5100 Block of 3RD ST,San Francisco,94124,B10,17,6514,2,2,2,true,Non Life-threatening,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7320660126248, -122.391792063665)",160083700-76
160083693,KM03,16003423,01/08/2016,01/08/2016,01/08/2016 09:17:34 PM,01/08/2016 09:27:30 PM,01/08/2016 09:28:22 PM,01/08/2016 09:29:56 PM,01/08/2016 09:59:02 PM,01/08/2016 10:13:45 PM,01/08/2016 10:40:48 PM,Code 2 Transport,01/08/2016 11:21:36 PM,700 Block of WASHINGTON ST,San Francisco,94108,B01,13,1245,2,2,2,false,Non Life-threatening,1,PRIVATE,1,1,3,Chinatown,"(37.7952256299346, -122.406271171411)",160083693-KM03
160083690,E01,16003422,01/08/2016,01/08/2016,01/08/2016 09:24:37 PM,01/08/2016 09:26:52 PM,01/08/2016 09:27:48 PM,01/08/2016 09:28:52 PM,01/08/2016 09:31:17 PM,NA,NA,Other,01/08/2016 09:40:25 PM,0 Block of POWELL ST,San Francisco,94102,B03,01,2209,2,2,2,true,Non Life-threatening,1,ENGINE,1,3,3,Tenderloin,"(37.7850867152448, -122.407843896687)",160083690-E01
160082797,E02,16003329,01/08/2016,01/08/2016,01/08/2016 05:15:43 PM,01/08/2016 05:17:02 PM,01/08/2016 05:17:14 PM,01/08/2016 05:19:14 PM,NA,NA,NA,Code 2 Transport,01/08/2016 05:22:21 PM,1000 Block of SUTTER ST,San Francisco,94109,B04,03,1557,2,2,2,true,Non Life-threatening,1,ENGINE,3,4,3,Nob Hill,"(37.7881263034393, -122.417657214041)",160082797-E02
160082797,87,16003329,01/08/2016,01/08/2016,01/08/2016 05:15:43 PM,01/08/2016 05:17:02 PM,01/08/2016 05:17:14 PM,01/08/2016 05:17:46 PM,01/08/2016 05:27:45 PM,01/08/2016 05:49:18 PM,01/08/2016 06:32:24 PM,Code 2 Transport,01/08/2016 07:12:57 PM,1000 Block of SUTTER ST,San Francisco,94109,B04,03,1557,2,2,2,true,Non Life-threatening,1,MEDIC,2,4,3,Nob Hill,"(37.7881263034393, -122.417657214041)",160082797-87
160082786,T03,16003328,01/08/2016,01/08/2016,01/08/2016 05:13:53 PM,01/08/2016 05:15:06 PM,01/08/2016 05:15:13 PM,01/08/2016 05:16:38 PM,01/08/2016 05:20:50 PM,NA,NA,Fire,01/08/2016 05:22:49 PM,0 Block of MCALLISTER ST,San Francisco,94102,B03,01,1455,3,3,3,false,Alarm,1,TRUCK,2,2,6,Tenderloin,"(37.7811192121542, -122.412596970637)",160082786-T03
160082786,E03,16003328,01/08/2016,01/08/2016,01/08/2016 05:13:53 PM,01/08/2016 05:15:06 PM,01/08/2016 05:15:13 PM,01/08/2016 05:15:46 PM,01/08/2016 05:19:27 PM,NA,NA,Fire,01/08/2016 05:22:49 PM,0 Block of MCALLISTER ST,San Francisco,94102,B03,01,1455,3,3,3,true,Alarm,1,ENGINE,1,2,6,Tenderloin,"(37.7811192121542, -122.412596970637)",160082786-E03
160082786,B02,16003328,01/08/2016,01/08/2016,01/08/2016 05:13:53 PM,01/08/2016 05:15:06 PM,01/08/2016 05:15:13 PM,01/08/2016 05:17:00 PM,NA,NA,NA,Fire,01/08/2016 05:22:43 PM,0 Block of MCALLISTER ST,San Francisco,94102,B03,01,1455,3,3,3,false,Alarm,1,CHIEF,3,2,6,Tenderloin,"(37.7811192121542, -122.412596970637)",160082786-B02
160082775,T10,16003327,01/08/2016,01/08/2016,01/08/2016 05:12:00 PM,01/08/2016 05:13:25 PM,01/08/2016 05:13:32 PM,01/08/2016 05:14:50 PM,01/08/2016 05:17:25 PM,NA,NA,Fire,01/08/2016 05:24:11 PM,3500 Block of JACKSON ST,San Francisco,94118,B07,10,4425,3,3,3,false,Alarm,1,TRUCK,3,7,2,Presidio Heights,"(37.7900304675633, -122.453289653661)",160082775-T10
160082775,E10,16003327,01/08/2016,01/08/2016,01/08/2016 05:12:00 PM,01/08/2016 05:13:25 PM,01/08/2016 05:13:32 PM,01/08/2016 05:14:43 PM,01/08/2016 05:17:21 PM,NA,NA,Fire,01/08/2016 05:23:24 PM,3500 Block of JACKSON ST,San Francisco,94118,B07,10,4425,3,3,3,true,Alarm,1,ENGINE,2,7,2,Presidio Heights,"(37.7900304675633, -122.453289653661)",160082775-E10
160082775,B04,16003327,01/08/2016,01/08/2016,01/08/2016 05:12:00 PM,01/08/2016 05:13:25 PM,01/08/2016 05:13:32 PM,01/08/2016 05:13:41 PM,01/08/2016 05:16:49 PM,NA,NA,Fire,01/08/2016 05:22:41 PM,3500 Block of JACKSON ST,San Francisco,94118,B07,10,4425,3,3,3,false,Alarm,1,CHIEF,1,7,2,Presidio Heights,"(37.7900304675633, -122.453289653661)",160082775-B04
160082762,84,16003326,01/08/2016,01/08/2016,01/08/2016 05:07:22 PM,01/08/2016 05:09:50 PM,01/08/2016 05:10:22 PM,01/08/2016 05:10:32 PM,01/08/2016 05:20:25 PM,01/08/2016 05:45:25 PM,01/08/2016 05:52:18 PM,Code 2 Transport,01/08/2016 06:11:23 PM,200 Block of ASHBURY ST,San Francisco,94117,B05,21,4514,2,2,2,true,Non Life-threatening,1,MEDIC,1,5,5,Lone Mountain/USF,"(37.7732703229804, -122.447524279243)",160082762-84
160082752,RC2,16003325,01/08/2016,01/08/2016,01/08/2016 05:04:23 PM,01/08/2016 05:08:00 PM,01/08/2016 05:09:35 PM,01/08/2016 05:09:35 PM,01/08/2016 05:14:53 PM,NA,NA,Code 3 Transport,01/08/2016 05:53:55 PM,4300 Block of JUDAH ST,San Francisco,94122,B08,23,7723,3,3,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,2,8,4,Sunset/Parkside,"(37.7603609128578, -122.508608240441)",160082752-RC2
160082752,KM09,16003325,01/08/2016,01/08/2016,01/08/2016 05:04:23 PM,01/08/2016 05:08:00 PM,01/08/2016 05:09:00 PM,01/08/2016 05:09:30 PM,01/08/2016 05:18:22 PM,01/08/2016 05:25:48 PM,01/08/2016 05:46:35 PM,Code 3 Transport,01/08/2016 06:27:01 PM,4300 Block of JUDAH ST,San Francisco,94122,B08,23,7723,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,3,8,4,Sunset/Parkside,"(37.7603609128578, -122.508608240441)",160082752-KM09
160082752,E23,16003325,01/08/2016,01/08/2016,01/08/2016 05:04:23 PM,01/08/2016 05:08:00 PM,01/08/2016 05:09:00 PM,01/08/2016 05:10:32 PM,01/08/2016 05:12:08 PM,NA,NA,Code 3 Transport,01/08/2016 05:22:22 PM,4300 Block of JUDAH ST,San Francisco,94122,B08,23,7723,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7603609128578, -122.508608240441)",160082752-E23
